paper_id,artifact_type,artifact_path,artifact_sha256,subject_type,artifact_eligible,quality,source_map_version,extraction_contract_version,status
CUMCM-2001-B-003,metadata.yaml,derived/scale/papers/CUMCM-2001-B-003/metadata.yaml,72A030193ABA3464953F5AC05BA73EB125F6EE13266D73E7B9F020780BC478D8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-003,paper.md,derived/scale/papers/CUMCM-2001-B-003/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-004,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-004/knowledge_card.md,A5038ACBB828FF0277D35E9F2E4CC9990AD7CAB75E2A39B6E843003F0193866A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-004,metadata.yaml,derived/scale/papers/CUMCM-2001-B-004/metadata.yaml,F292A0101E6F78719BB5534252E689E05D6EE15F5D94F29D33A0060AE9B026A5,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-004,paper.md,derived/scale/papers/CUMCM-2001-B-004/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-005,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-005/knowledge_card.md,3B6DE0066540B620AAD01B90FF76368DB81AC39EE735E639FD7123683D88156E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-005,metadata.yaml,derived/scale/papers/CUMCM-2001-B-005/metadata.yaml,5A99728C43073CCAAC66011AE990C465D58225C9833B6864345E9460A3E8464F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-005,paper.md,derived/scale/papers/CUMCM-2001-B-005/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-006,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-006/knowledge_card.md,C30243834A971D954AE28F905810E9A2157E4FC774EE5D142F3BE6AC9A810EA7,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-006,metadata.yaml,derived/scale/papers/CUMCM-2001-B-006/metadata.yaml,E001D9B6A3C95E510C77F84AD51C16835FE5F8C77024D12B15871D906649C0E3,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-006,paper.md,derived/scale/papers/CUMCM-2001-B-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-007,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-007/knowledge_card.md,55C3D4CC016559BD89620ED49562A9F764A9F25859170EB3E4163F9E7428E118,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-007,metadata.yaml,derived/scale/papers/CUMCM-2001-B-007/metadata.yaml,F85DABD066006D3B1B724D62D83C6DF90BB543A4A317F2E261087442B2C7CE7B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-007,paper.md,derived/scale/papers/CUMCM-2001-B-007/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-008,knowledge_card.md,derived/scale/papers/CUMCM-2001-B-008/knowledge_card.md,F210F03872C948C12E7D853BBDB6C949578D392F176BBCD33E7BAC4DCD98E38C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-008,metadata.yaml,derived/scale/papers/CUMCM-2001-B-008/metadata.yaml,E65C392E81374900B26A0A8D73B911A3C0F244AE13502A2DA4B6297C0A0E8F65,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-B-008,paper.md,derived/scale/papers/CUMCM-2001-B-008/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-001,knowledge_card.md,derived/scale/papers/CUMCM-2001-C-001/knowledge_card.md,69B1F935A439F851847409E7DF9DEDB945CCD467B8C1B630EA95F80E94D90C58,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-001,metadata.yaml,derived/scale/papers/CUMCM-2001-C-001/metadata.yaml,BF27DC976F361394DEDB6929F268462A3CF945B73DD994731A6E015B458635A4,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-001,paper.md,derived/scale/papers/CUMCM-2001-C-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-002,knowledge_card.md,derived/scale/papers/CUMCM-2001-C-002/knowledge_card.md,666274F6DCD56B8564B2145D26B35D4A8BB3842A5E6EB54F40A9726308F4E766,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-002,metadata.yaml,derived/scale/papers/CUMCM-2001-C-002/metadata.yaml,7185AC5C5E8FD14B019A3BD2CE5A936D2B30C8BC4654F24EAA878EB15C6867CF,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-002,paper.md,derived/scale/papers/CUMCM-2001-C-002/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-003,knowledge_card.md,derived/scale/papers/CUMCM-2001-C-003/knowledge_card.md,D5E49FB2EE8381C913A3F774D9103EB9843FED6CE00BF0D84F1207324150491E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-003,metadata.yaml,derived/scale/papers/CUMCM-2001-C-003/metadata.yaml,EE61DE236291CDB4853271073A8E4B09D0BAF1EB30783C13AA03A0A2F9155F9C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2001-C-003,paper.md,derived/scale/papers/CUMCM-2001-C-003/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-002,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-002/knowledge_card.md,B783C25A2D374CE0D82A116DB32A5FDAABB0DB5D474166C436FFFB394077FDBC,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-002,metadata.yaml,derived/scale/papers/CUMCM-2002-A-002/metadata.yaml,2B85837408958964FBA1F5FB1631531E3DBB700BC043761300649044220A80F6,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-002,paper.md,derived/scale/papers/CUMCM-2002-A-002/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-003,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-003/knowledge_card.md,0F1BEDC2847C8C739EC2333FB77C5E54F5FABEFFF2E9D6060E0B1E6C943FF9A1,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-003,metadata.yaml,derived/scale/papers/CUMCM-2002-A-003/metadata.yaml,67C2CC63446D56C66C2EF8338FFDEF48169451DC764684AEB342B2CA8AB2CAD0,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-003,paper.md,derived/scale/papers/CUMCM-2002-A-003/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-004,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-004/knowledge_card.md,AECCA2A367D44AE320645C98186B99D748475CD2725AB126EAF6E6786BDBB112,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-004,metadata.yaml,derived/scale/papers/CUMCM-2002-A-004/metadata.yaml,BB20C5C1EFACFCE9AA62C85F71628AC5A1C555BBD5379AF2E7F095A96A708C8A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-004,paper.md,derived/scale/papers/CUMCM-2002-A-004/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-005,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-005/knowledge_card.md,67C5A8E84A1FCE5340B5690ED316F6E6A6818513BE72D7E305B59D2C86A3C29B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-005,metadata.yaml,derived/scale/papers/CUMCM-2002-A-005/metadata.yaml,DF58A14182E784B48731A15637FFB7077775EC4854E700C2BFE487FD9237F322,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-005,paper.md,derived/scale/papers/CUMCM-2002-A-005/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-008,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-008/knowledge_card.md,691A1F85D0CCDED4C0159A244FC1F490C028378449BB2DBCED294B53C469BBF9,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-008,metadata.yaml,derived/scale/papers/CUMCM-2002-A-008/metadata.yaml,CEA7E38FC7B3D1263DBF124EAED64B94F646FF62AFF500F762E50C0D243BBA1C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-008,paper.md,derived/scale/papers/CUMCM-2002-A-008/paper.md,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-009,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-009/knowledge_card.md,0DCD2C46DE5ADB6EF3418F8ACE8E9F46F0188FAC520A7F4BFF1708362D037A98,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-009,metadata.yaml,derived/scale/papers/CUMCM-2002-A-009/metadata.yaml,1BEDBD051B2CF3A711E6E6FCBC41A450DE0BDA2A98521B236EB173524D2DE48F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-009,paper.md,derived/scale/papers/CUMCM-2002-A-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-011,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-011/knowledge_card.md,692E269CCD325B28B511B7882675A1B77C46EFC3F7A7CEB0B4D5F563220655E8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-011,metadata.yaml,derived/scale/papers/CUMCM-2002-A-011/metadata.yaml,62F65E0AE4F76EE4F236E2D50A6DDCA679FAAC41D050E0E09AC6FBCD13DCBCF2,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-011,paper.md,derived/scale/papers/CUMCM-2002-A-011/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-012,knowledge_card.md,derived/scale/papers/CUMCM-2002-A-012/knowledge_card.md,97E75D35885865D53F4807AD168D06648EBE2B4E6CAEBBF4A868E37B3A90B7F3,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-012,metadata.yaml,derived/scale/papers/CUMCM-2002-A-012/metadata.yaml,B5FA3F788D709C3DB13C2D5CD03AD27559CE5D47E8FBCD8F6790DD68EA02649C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-A-012,paper.md,derived/scale/papers/CUMCM-2002-A-012/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-001,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-001/knowledge_card.md,A0D754C3AC52E69F8A4A15CE16123F060F794F81271AB22D71F33D788EEA41B0,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-001,metadata.yaml,derived/scale/papers/CUMCM-2002-B-001/metadata.yaml,E19F5CCDAD2468D53DCC91F2FD7198312CD08D498A2192B6C4B9408A6C587CF3,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-001,paper.md,derived/scale/papers/CUMCM-2002-B-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-002,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-002/knowledge_card.md,44DF6E15B10E66F287B8E3EC08CD643D22D97841683F95CB56095AB3F9442926,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-002,metadata.yaml,derived/scale/papers/CUMCM-2002-B-002/metadata.yaml,92C1E69A1E069D3F01D212CC84AC48EE3F5B26F4A271A2FB393914AAC76AF0DC,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-002,paper.md,derived/scale/papers/CUMCM-2002-B-002/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-003,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-003/knowledge_card.md,7CC91505A6EC0986482AD8556D8357C2994419133693E7C2AC7F2669090FD551,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-003,metadata.yaml,derived/scale/papers/CUMCM-2002-B-003/metadata.yaml,F711D156AF0AD2B126569E37CF3F5B566D2CB54D6D8A602B609EA5F9378E2FDE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-003,paper.md,derived/scale/papers/CUMCM-2002-B-003/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-004,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-004/knowledge_card.md,58B7EDD162542386B678E93297DBB2993E580383C29987EE47E34A61C44E9805,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-004,metadata.yaml,derived/scale/papers/CUMCM-2002-B-004/metadata.yaml,09E9B9660987C4E45EE46C934ECF671CD5C69F0048EE1CFACEA8DE6A138BA1DB,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-004,paper.md,derived/scale/papers/CUMCM-2002-B-004/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-005,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-005/knowledge_card.md,499AED974BCC4F8C00CD694BC51FC2D5DFFA857C3F6AEB6571BF5067E388E595,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-005,metadata.yaml,derived/scale/papers/CUMCM-2002-B-005/metadata.yaml,20AC5103CB3A179E162347CE9AFD603E48A2A1477A4C54261770062BAF39E8EE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-005,paper.md,derived/scale/papers/CUMCM-2002-B-005/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-006,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-006/knowledge_card.md,343437EE9AC5F5D397335997583E7D0D92C0007484BC62F5E8F67D6F45EEC604,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-006,metadata.yaml,derived/scale/papers/CUMCM-2002-B-006/metadata.yaml,3EE3ADB805F6860FC73EDFDC0E8E79F7EB1AC13A0B56F6C7DA5B83DC57BCF677,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-006,paper.md,derived/scale/papers/CUMCM-2002-B-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-008,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-008/knowledge_card.md,152E6BA62A44A456FD0D74DD4D75C60113DCE14F7BD1DC9BE75653A14591C33A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-008,metadata.yaml,derived/scale/papers/CUMCM-2002-B-008/metadata.yaml,729B6CA1F08E453C6A98792228FB30DEE6134C994CD0D1FFA7177C86BAC2BDC6,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-008,paper.md,derived/scale/papers/CUMCM-2002-B-008/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-009,knowledge_card.md,derived/scale/papers/CUMCM-2002-B-009/knowledge_card.md,28A86B33391C8E0A4C36B7DF197FDC1AF3263AF8270421E2A4F8D4C7EB7B4928,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-009,metadata.yaml,derived/scale/papers/CUMCM-2002-B-009/metadata.yaml,D12DFE282DC98426265571B6783B2E7E4BC898B89F61068246B8A44CD471D8B6,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2002-B-009,paper.md,derived/scale/papers/CUMCM-2002-B-009/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-002,knowledge_card.md,derived/scale/papers/CUMCM-2003-A-002/knowledge_card.md,A02D198849DEADACB307A74580377516E193F8CFC0A6736C48D9B31E7D805324,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-002,metadata.yaml,derived/scale/papers/CUMCM-2003-A-002/metadata.yaml,DD485EAED1554C2912632A66FF9A8D6F1D1651118F002135426A30BBC1FDB6E8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-002,paper.md,derived/scale/papers/CUMCM-2003-A-002/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-003,knowledge_card.md,derived/scale/papers/CUMCM-2003-A-003/knowledge_card.md,02266579A33347EA83D271EA75CE5080975AC1BB6F7B2768CD59E056694DED75,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-003,metadata.yaml,derived/scale/papers/CUMCM-2003-A-003/metadata.yaml,3507CE73D0C38ECC885B431A42941FDD25617DF2DE42DC212066441EB212D27F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-003,paper.md,derived/scale/papers/CUMCM-2003-A-003/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-005,knowledge_card.md,derived/scale/papers/CUMCM-2003-A-005/knowledge_card.md,5E514CC0F73434734E02DE7228A73BC0DB033136A4BB0EE7311FFD1F2A8ABE1E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-005,metadata.yaml,derived/scale/papers/CUMCM-2003-A-005/metadata.yaml,54C92CDEA5EB1C793087C1DBB1A5C8395D6A56C126DBA3EBF4732D090BA80E24,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-005,paper.md,derived/scale/papers/CUMCM-2003-A-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-006,knowledge_card.md,derived/scale/papers/CUMCM-2003-A-006/knowledge_card.md,7B51E283C0C253A659868A3FD7B8C28C520A14D550F7EF24226C852EE53D009D,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-006,metadata.yaml,derived/scale/papers/CUMCM-2003-A-006/metadata.yaml,CD4D415BC8E182ABC64C1DE40E77B35451919EE954E5EF862C8674929F203240,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-006,paper.md,derived/scale/papers/CUMCM-2003-A-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-008,knowledge_card.md,derived/scale/papers/CUMCM-2003-A-008/knowledge_card.md,40525D6819953A47DFD84610789C9DEEA64333D8EF324A4AE2A82F461D6B7B3B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-008,metadata.yaml,derived/scale/papers/CUMCM-2003-A-008/metadata.yaml,A10D5F78F1188704D2D03B7ABC1ED9B5BB6CABB05E65B54E0E042E99A8B5F09F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-A-008,paper.md,derived/scale/papers/CUMCM-2003-A-008/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-001,knowledge_card.md,derived/scale/papers/CUMCM-2003-B-001/knowledge_card.md,4DEB86464B409F8414DED71CF9CBEDB5DDE7B0ADB90BA9AD8EF61B187B064B36,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-001,metadata.yaml,derived/scale/papers/CUMCM-2003-B-001/metadata.yaml,3DD7E50520C2B2CBA7B0FFC2E85740CE9896D137A09942077FED241EB92FB0D4,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-001,paper.md,derived/scale/papers/CUMCM-2003-B-001/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-005,knowledge_card.md,derived/scale/papers/CUMCM-2003-B-005/knowledge_card.md,2F65DC09DADEEE961E72E92AB820C5580B2E7C3B7C8CAFBC7779BBA4E7BE409A,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-005,metadata.yaml,derived/scale/papers/CUMCM-2003-B-005/metadata.yaml,344576AFD9C3D1F14BB78BAFD614B6DFFBD91A191EDE8896818A81EDCE20AE26,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-005,paper.md,derived/scale/papers/CUMCM-2003-B-005/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-007,knowledge_card.md,derived/scale/papers/CUMCM-2003-B-007/knowledge_card.md,14F5491BD016A88F8BDFF9024DB931C8869CAF747B6FB559D21971882233CA7B,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-007,metadata.yaml,derived/scale/papers/CUMCM-2003-B-007/metadata.yaml,7F0973C26AA30F6E1AFD913D5F62D51C3C6E4F950BD26B293DE40A70B559ED63,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-007,paper.md,derived/scale/papers/CUMCM-2003-B-007/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-008,knowledge_card.md,derived/scale/papers/CUMCM-2003-B-008/knowledge_card.md,A3DC123C8EC02099FFB2CE3A257DBF90D90353BC8FF31362610C0B7709BCBA45,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-008,metadata.yaml,derived/scale/papers/CUMCM-2003-B-008/metadata.yaml,6328EC91A4364DF9CE99D964B06F0EE62CD693AE4AD751132ED6F9BB590290F2,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-008,paper.md,derived/scale/papers/CUMCM-2003-B-008/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-009,knowledge_card.md,derived/scale/papers/CUMCM-2003-B-009/knowledge_card.md,A75C81A8D65C95BB0DEBB3FEA2BCB7C7C576E1407C7D8B526351701B846A79CD,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-009,metadata.yaml,derived/scale/papers/CUMCM-2003-B-009/metadata.yaml,84EFBEB6257A4E7BBC0A2C22B1ADF54898522D35FDA7D73945D67DEB250EDB99,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-B-009,paper.md,derived/scale/papers/CUMCM-2003-B-009/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-001,knowledge_card.md,derived/scale/papers/CUMCM-2003-D-001/knowledge_card.md,31B1DB761C271EF60C72E3FB68DBB6DE2294AD11E08FD6ADFDE8F2B9E116B952,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-001,metadata.yaml,derived/scale/papers/CUMCM-2003-D-001/metadata.yaml,D1C7509B51C4F095F8BF5C0D195C2D89C82C619B331C201F9FE6D23F04F8E715,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-001,paper.md,derived/scale/papers/CUMCM-2003-D-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-002,knowledge_card.md,derived/scale/papers/CUMCM-2003-D-002/knowledge_card.md,C4099334FCF29C06E29F65CA6D5084FE75531EB54E605F092028588588F89698,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-002,metadata.yaml,derived/scale/papers/CUMCM-2003-D-002/metadata.yaml,4441C4C8E66B9FC8CE740449646690962FDE082EEFC623FB680878034FD62D0F,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-002,paper.md,derived/scale/papers/CUMCM-2003-D-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-003,knowledge_card.md,derived/scale/papers/CUMCM-2003-D-003/knowledge_card.md,E01139A54775A446A385B2268F21DFDCCB98A1445B1BA5F27FBC44ED893C2049,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-003,metadata.yaml,derived/scale/papers/CUMCM-2003-D-003/metadata.yaml,0E6875A0BD4297871D5E990424409549CB8E193BD713F1CA0B3B254ADE200BF7,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
CUMCM-2003-D-003,paper.md,derived/scale/papers/CUMCM-2003-D-003/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,PAPER,1,Q0,g8_file_source_map.csv,1,PASS
