paper_id,page_number,source_sha_status,page_hash_status,authoritative_page_hash_status,page_provenance_status,page_classification_status,page_quality_status,ocr_provenance_status,old_sanity_status,new_sanity_status,binary_matrix_pass,rule_id,sanity_status_changed,reason,render_evidence_status
CUMCM-2007-B-005,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-005,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-005,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-005,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-005,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-005,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-007,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-007,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-007,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-007,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-B-010,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-001,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-002,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-C-003,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-001,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2007-D-002,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,12,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,13,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,14,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,15,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,16,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,17,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,18,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,19,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,20,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,21,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,22,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,23,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,24,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,25,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,26,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,27,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,28,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,29,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,30,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,31,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,32,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,33,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-001,34,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,12,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,13,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-005,14,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2008-A-006,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,12,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,13,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,14,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,15,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,16,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-001,17,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,12,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,13,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,14,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-002,15,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-003,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,4,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,5,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,6,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,7,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,8,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,9,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,10,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,11,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,12,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,13,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,14,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,15,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,16,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,17,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-004,18,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-006,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-006,2,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
CUMCM-2009-C-006,3,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0,NONE,0,NO_STATUS_CHANGE,PASS
