paper_id,year,problem,source_page,source_path,source_sha256,artifact_set_id,formal_body_path,formal_body_sha256,prior_scope_status,residual_class,text_probe_classification,image_review_required,render_required,ocr_run_in_this_stage,deterministic_sort_key
CUMCM-2006-B-003,2006,B,20,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000020
CUMCM-2006-B-003,2006,B,21,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000021
CUMCM-2006-B-003,2006,B,22,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000022
CUMCM-2006-B-003,2006,B,23,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000023
CUMCM-2006-B-003,2006,B,24,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000024
CUMCM-2006-B-003,2006,B,25,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000025
CUMCM-2006-B-003,2006,B,26,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000026
CUMCM-2006-B-003,2006,B,27,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000027
CUMCM-2006-B-003,2006,B,28,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000028
CUMCM-2006-B-003,2006,B,29,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测（2）.pdf,3E09A80A11C3330E8F410E47E398E02E2E9BE207C8B6BB88AAEEDE8883FE0FB2,derived/scale/papers/CUMCM-2006-B-003,derived/scale/papers/CUMCM-2006-B-003/paper.md,6E52BB601D33510DA169F61B0E1C18631BEEC5D9221889662F04E1364B3CFA04,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-003|000029
CUMCM-2006-B-004,2006,B,1,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000001
CUMCM-2006-B-004,2006,B,2,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000002
CUMCM-2006-B-004,2006,B,3,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000003
CUMCM-2006-B-004,2006,B,4,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000004
CUMCM-2006-B-004,2006,B,5,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000005
CUMCM-2006-B-004,2006,B,6,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000006
CUMCM-2006-B-004,2006,B,7,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000007
CUMCM-2006-B-004,2006,B,8,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000008
CUMCM-2006-B-004,2006,B,9,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000009
CUMCM-2006-B-004,2006,B,10,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000010
CUMCM-2006-B-004,2006,B,11,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000011
CUMCM-2006-B-004,2006,B,12,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000012
CUMCM-2006-B-004,2006,B,13,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000013
CUMCM-2006-B-004,2006,B,14,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000014
CUMCM-2006-B-004,2006,B,15,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000015
CUMCM-2006-B-004,2006,B,16,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000016
CUMCM-2006-B-004,2006,B,17,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000017
CUMCM-2006-B-004,2006,B,18,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000018
CUMCM-2006-B-004,2006,B,19,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000019
CUMCM-2006-B-004,2006,B,20,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000020
CUMCM-2006-B-004,2006,B,21,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000021
CUMCM-2006-B-004,2006,B,22,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000022
CUMCM-2006-B-004,2006,B,23,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000023
CUMCM-2006-B-004,2006,B,24,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,derived/scale/papers/CUMCM-2006-B-004,derived/scale/papers/CUMCM-2006-B-004/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-004|000024
CUMCM-2006-B-005,2006,B,1,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000001
CUMCM-2006-B-005,2006,B,2,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000002
CUMCM-2006-B-005,2006,B,3,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000003
CUMCM-2006-B-005,2006,B,4,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000004
CUMCM-2006-B-005,2006,B,5,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000005
CUMCM-2006-B-005,2006,B,6,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000006
CUMCM-2006-B-005,2006,B,7,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000007
CUMCM-2006-B-005,2006,B,8,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000008
CUMCM-2006-B-005,2006,B,9,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000009
CUMCM-2006-B-005,2006,B,10,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价以及疗效的预测.pdf,CA2C17F10B0CA102C43A36136553E3A5BBB927A78AD5FD6058AE38C3B2565B3C,derived/scale/papers/CUMCM-2006-B-005,derived/scale/papers/CUMCM-2006-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2006-B-005|000010
CUMCM-2007-A-001,2007,A,2,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,88E3E71E000B6FF6DF5B4D0F47A7003C72698795524DBF97F78D4D7A97E7DB2E,derived/scale/papers/CUMCM-2007-A-001,derived/scale/papers/CUMCM-2007-A-001/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2007-A-001|000002
CUMCM-2007-A-001,2007,A,3,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,88E3E71E000B6FF6DF5B4D0F47A7003C72698795524DBF97F78D4D7A97E7DB2E,derived/scale/papers/CUMCM-2007-A-001,derived/scale/papers/CUMCM-2007-A-001/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2007-A-001|000003
CUMCM-2007-A-001,2007,A,4,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (3).pdf,88E3E71E000B6FF6DF5B4D0F47A7003C72698795524DBF97F78D4D7A97E7DB2E,derived/scale/papers/CUMCM-2007-A-001,derived/scale/papers/CUMCM-2007-A-001/paper.md,B1528F2EBA4BA48539DE1B6F0BD32C20EC358577E8B0E841E24563E04A40C30D,UNRESOLVED,TEXT_LAYER_GARBLED,TEXT_LAYER_GARBLED_OR_UNRELIABLE,1,1,0,CUMCM-2007-A-001|000004
