paper_id,change_type,expected,status,old_record_sha256,new_record_sha256,notes
CUMCM-2013-D-001,ADDED,1,EXPECTED,,4AA4395BE6D5EF2956D8D6AE524AD2F2E48AD8A1107DBE2746FEE4AB6DB70F98,new formal index creation
CUMCM-2013-D-004,ADDED,1,EXPECTED,,2F7FCD89992885EBB2CBCC616F2EA55C5F4DB3B19E798759599AC2A3917C08C3,new formal index creation
CUMCM-2014-A-A1000,ADDED,1,EXPECTED,,4D17E9B01860311601B30F4B836F2ACA039B326F40CBC67B390B02336B66996D,new formal index creation
CUMCM-2014-A-A1114,ADDED,1,EXPECTED,,9478EF49076EA4573B9DE071C540F1A693CAB5F6BB969B927F059EE3AE6942A7,new formal index creation
CUMCM-2014-A-A1116,ADDED,1,EXPECTED,,5DAEF95E3A6D339F9CEC4C7F0B7FF7BF46F6B16A26EBCA12CEEC7BADDDAEE299,new formal index creation
CUMCM-2014-A-A1501,ADDED,1,EXPECTED,,B47ED45936F3379A3797242DB9E93E88356D48B9C1B6B221AA5AD99DA4CA9311,new formal index creation
CUMCM-2014-A-A2302,ADDED,1,EXPECTED,,BD66430D079C16AAE3C7AABE082B77D0FD492D2989287E8E0AB63C79F6EB439C,new formal index creation
CUMCM-2014-B-B1801,ADDED,1,EXPECTED,,0B0B7147DCD2573BACB8C66898AC1A07E814FB8F0C450DA0235131D8C8B20708,new formal index creation
CUMCM-2014-B-B2704,ADDED,1,EXPECTED,,AFE03B1927A0275143483480885A47B1FDCB837CD328E3A6487C44BE32FA2F23,new formal index creation
CUMCM-2014-C-010,ADDED,1,EXPECTED,,B2575D005E36E6971D30470F793E148C83161C22288D92B72444831C9680C4EF,new formal index creation
CUMCM-2014-C-C1951,ADDED,1,EXPECTED,,CBA3F4C25FF2E0E0F706539F08EC5B0FB9C03F3CD573BD517093EDEDE513679B,new formal index creation
CUMCM-2014-D-002,ADDED,1,EXPECTED,,9095093E40986B6E96BFD8344B2BB71D5E49DDE7C492891E7C434085EAD0AC80,new formal index creation
CUMCM-2014-D-003,ADDED,1,EXPECTED,,2F8494134D4350127EC3B641B0BA3FC9E6C2584A286BE947DAB7350C2B65B9CF,new formal index creation
CUMCM-2014-D-D2202,ADDED,1,EXPECTED,,465645DCB173EFCF7A470DB22B00FDE20ED83818A8CF69CE875A7451A93FB3C3,new formal index creation
CUMCM-2016-A-002,ADDED,1,EXPECTED,,A9A6D7EFBEA35C6C9C98069A9167794BB5720D0350261DA644453B6815526720,new formal index creation
CUMCM-2016-A-003,ADDED,1,EXPECTED,,EEC3AB1176C5FE56C29EDD857D78B73933F1F4ADEDBBB0A1A1902F9DF8660946,new formal index creation
CUMCM-2016-A-004,ADDED,1,EXPECTED,,5B9611A29F8D841D3A8378F444CD5B3B4B614F9F548E6F74504BA4137049D787,new formal index creation
CUMCM-2016-A-005,ADDED,1,EXPECTED,,5483D2D79E37518E151E559C7835FC1218FD50C8B66BFCB4DB3514EADEC4321D,new formal index creation
CUMCM-2016-A-006,ADDED,1,EXPECTED,,02A1F4092B3C12E3BC8B333A2491479755DE21E2144E49B1687A021B69B2BF8C,new formal index creation
CUMCM-2016-B-001,ADDED,1,EXPECTED,,19FBA1D65F4641E256A54D331F61C08B3B6005346039F91196163890C6DC3EBF,new formal index creation
CUMCM-2016-B-002,ADDED,1,EXPECTED,,0233777312BD0F8FD5115F41663B642AEC06145EAB9EEB0B23BAB6055129E915,new formal index creation
CUMCM-2016-B-003,ADDED,1,EXPECTED,,5FFEADFEFF085C7C43131F8832FA43E76A7A0666981C53D0BC34F85E1B4DFA23,new formal index creation
CUMCM-2016-B-004,ADDED,1,EXPECTED,,9EE8F66218FF39D496663E36576DAD1B2257EBC298CCC35E6C868D1B728DCA18,new formal index creation
CUMCM-2016-B-005,ADDED,1,EXPECTED,,617001E647B4BA60CD4BAB08075E639428B1343B75F7BBD6A388A67A58F9A5AC,new formal index creation
CUMCM-2016-C-001,ADDED,1,EXPECTED,,36B988D7BB8BA614E25B685CFDB437747496056536755904CE6C5B67046E8A16,new formal index creation
CUMCM-2016-C-003,ADDED,1,EXPECTED,,11D73361E51145418D9A085C140D8DC61E53FB26E2AE7A7E09106470CD7AB43F,new formal index creation
CUMCM-2016-D-002,ADDED,1,EXPECTED,,825BB3A23654DAF877A736F405E02D0D93694386A6DE5CB545B0D7D4B04ACB8A,new formal index creation
CUMCM-2016-D-003,ADDED,1,EXPECTED,,1B0FBD2448AD94653644F1F213D7A44739B168AD6266CFE1AC47557DCCF4E5CB,new formal index creation
CUMCM-2016-D-004,ADDED,1,EXPECTED,,88EC7BA29C428407C6CECA4C08562EEAD93FA87FBEAB0050F8BEE4F3EBB691C9,new formal index creation
CUMCM-2017-A-001,ADDED,1,EXPECTED,,2D1C7F7CD6A4CFF6D7D4D7010D1EA445EAE22EAA163B408BBBA225F3970E6869,new formal index creation
CUMCM-2017-A-002,ADDED,1,EXPECTED,,94576FDAB04CADE23E81EA634277B871B7E06477BCDF4951E61E6E5B376F373A,new formal index creation
CUMCM-2017-A-003,ADDED,1,EXPECTED,,C07F428086083F80279A1B8F0629A34BFC64D8056BCF1EB98D2D5AC614819E36,new formal index creation
CUMCM-2017-A-004,ADDED,1,EXPECTED,,1972827F7E1DB3405EC72E9E620D9005C8B75082ACEB9341A06E4C0581E48997,new formal index creation
CUMCM-2017-A-006,ADDED,1,EXPECTED,,15CC23242E9488127BA61626AF0F237F59CCE803F2866EAB98B996FF06DEAF83,new formal index creation
CUMCM-2017-B-001,ADDED,1,EXPECTED,,DE1DAA6C5EC00D9BD93040BFE8417486AB9A99AC919B9F4B46AA20140E0C7589,new formal index creation
CUMCM-2017-B-003,ADDED,1,EXPECTED,,F8507D18E2E7CF0DC8F1DA3CE5CF5B1CE5C6307E72A859C8B5AFBD047ACE215F,new formal index creation
CUMCM-2017-B-004,ADDED,1,EXPECTED,,18FD7B69BB250D0B1083B0C5D2D3EA57963E52702B10626BB14E9E3071A12B15,new formal index creation
CUMCM-2017-B-005,ADDED,1,EXPECTED,,06D945335C481CE6910E34186DE80C5828230F49906EA08BA4B5B8186167361C,new formal index creation
CUMCM-2017-B-006,ADDED,1,EXPECTED,,0096525BC1E192B65BC6957DD4439EEB2ED8682657D9CDBB4185ED146EC534C7,new formal index creation
CUMCM-2017-B-007,ADDED,1,EXPECTED,,7485367D91BBA05FB0A4485CA76F5AF24F291EF2226F4802958C0F5010E27F18,new formal index creation
CUMCM-2017-B-008,ADDED,1,EXPECTED,,9204014FDC6F962B784064DF16B48E937B40E755400A04B6DC2109E087A948D9,new formal index creation
CUMCM-2017-C-002,ADDED,1,EXPECTED,,5CB690AF8EF2A416F0F6550062EAAE94BA7284A0FF9BAD6F17D3D27DC5D08DF2,new formal index creation
CUMCM-2017-C-003,ADDED,1,EXPECTED,,69F7C17F0F1CDD8B406D74CA336C733AD7D5CF50C77504034DE22BDC32AA6EC6,new formal index creation
CUMCM-2017-C-004,ADDED,1,EXPECTED,,0FD6D7FBFE413B91C1FD693C35A17F6993CA5C0313060897DAB4DA9A7BC7E352,new formal index creation
CUMCM-2017-D-001,ADDED,1,EXPECTED,,48815AD6C5C3F5671E7E51D633F0E7E0A331FD71F458EDC8D9B6F89D77E0D148,new formal index creation
CUMCM-2017-D-003,ADDED,1,EXPECTED,,92C12186BAF4AFC05C22EF5F284FEF8762A89560F0D55808700F83D312036F50,new formal index creation
CUMCM-2017-D-004,ADDED,1,EXPECTED,,CB7CE2EC2E9A40715560B453F6441F13D115291C5FBF1A7F7E2F1C35C935D014,new formal index creation
CUMCM-2018-A-001,ADDED,1,EXPECTED,,A4922546B8AB7ECC53CD89C22D0E20FB77C979E6A7EB8CF11DEB28303AF324AF,new formal index creation
CUMCM-2018-A-002,ADDED,1,EXPECTED,,AC0AE214CD05FCE8C850F351F59D68B69DB7186C474A809027993D72B66FD417,new formal index creation
CUMCM-2018-A-003,ADDED,1,EXPECTED,,5D2DDA2400EA1D83D919EF56A703C575160447BBAAEE8ECD6E17AD38DEA3BBB0,new formal index creation
CUMCM-2018-A-005,ADDED,1,EXPECTED,,3B00BBA06E3E7323590D1C662C287DF771A4A752F0FAE8174A94F76BD86CCE4A,new formal index creation
CUMCM-2018-B-001,ADDED,1,EXPECTED,,39679DDE34174E209E60A1E126C7D44B559550F08C9EC384081EF9EB56DCFE73,new formal index creation
CUMCM-2018-B-003,ADDED,1,EXPECTED,,35ED92489E1B20B66A941D7BE856791A4CD96F01C24B4D00926CDA2B91AF92D5,new formal index creation
CUMCM-2018-B-004,ADDED,1,EXPECTED,,C1E08561AE0393AB42CA8E40E119FE1674AE925E08635BCA1745CDD546B728D5,new formal index creation
CUMCM-2018-C-002,ADDED,1,EXPECTED,,9260F3193D4016CE88AE427EABA1058FB34369BBBFCC820A6C2BF566D7EA54BB,new formal index creation
CUMCM-2018-C-003,ADDED,1,EXPECTED,,16F5ED05F79F9028682B3BA2F520977473568613FB1CBFC539AD2E5D89382231,new formal index creation
CUMCM-2018-D-002,ADDED,1,EXPECTED,,F8E06E4A30C51F4B58E0BD81496F39B7A0F698F10B98DA93ACAE7458C58E7F72,new formal index creation
CUMCM-2018-D-003,ADDED,1,EXPECTED,,54E622CA8A2690A552932AC1F0A667B5982C9DD4F8F317F449678FFD4261B6BA,new formal index creation
CUMCM-2018-D-004,ADDED,1,EXPECTED,,462070937AD49493EB5FE650B5AC1C8BB00146F4F60ADC7792A2794CA2FD7C0C,new formal index creation
CUMCM-2019-A-002,ADDED,1,EXPECTED,,BEC92F960C97D93BEDC8D85E789F6A45F71FBDF129DBD64177CF9E256C201A12,new formal index creation
CUMCM-2019-A-003,ADDED,1,EXPECTED,,71AFCA9BBDAA5A102CDAB4FC4A4415D8A462D38E183B465E93F662091D4E3546,new formal index creation
CUMCM-2019-A-004,ADDED,1,EXPECTED,,6E71E6405A05F30D09348D55D914B8D50B208B63E58429923B2BADDD50D42BB2,new formal index creation
CUMCM-2019-B-001,ADDED,1,EXPECTED,,BCEED28B98759FE115E3ECD9183BA8355E98A259B537C792B5737EABB94D0814,new formal index creation
CUMCM-2019-B-002,ADDED,1,EXPECTED,,0C27D2198BF734862208FFF07D5A5FF897B63D5CF7148A8DE98C0BC9C34217F1,new formal index creation
CUMCM-2019-B-004,ADDED,1,EXPECTED,,5CEAAEB9FC9A434EEF6B2A1040F09E7BD053115277C6F145DA42E23E6ECA30D8,new formal index creation
CUMCM-2019-C-001,ADDED,1,EXPECTED,,1DAFAF18801EB09BA9EAA0F1656C924EC6AE0F287AF81B7444CC37C73F40DCF0,new formal index creation
CUMCM-2019-C-002,ADDED,1,EXPECTED,,C3DDE5AB2B5758C1E81EE88A82D2EC136326192664FE7C439D8D05B4B5BE21A8,new formal index creation
CUMCM-2019-C-004,ADDED,1,EXPECTED,,14DD107F70985E183EC86F30E64B9E2541DED4EB805EFF2C876CF39399201ECA,new formal index creation
CUMCM-2019-E-001,ADDED,1,EXPECTED,,895638B902AEC08C5AC7F33D359377EC29C58D823AE60DA91227475E7B37D8D2,new formal index creation
CUMCM-2019-E-002,ADDED,1,EXPECTED,,F3467F1800C0B2EB6C18B0C76C22475BDA08D92B966BC91060120EC071947E16,new formal index creation
CUMCM-2019-E-004,ADDED,1,EXPECTED,,F9295D19FBA8E85A9F6BA7042C96A71688A25F70CDFEE4571A8282FF17549DA7,new formal index creation
CUMCM-2020-A-001,ADDED,1,EXPECTED,,8C16EB8BCDBD60D11F5D96F9E4CD0459AAC52E0494C9ADE93A191E16BF47D34F,new formal index creation
CUMCM-2020-A-002,ADDED,1,EXPECTED,,545F38A8409004F606529DC2C2E9EAF0BEEE0989F05BBEDA81AEB56B132745BD,new formal index creation
CUMCM-2020-A-004,ADDED,1,EXPECTED,,05F42DC8BCCF1191E40969B002085106DE4C9620D891933C8B81148F064B9213,new formal index creation
CUMCM-2020-B-001,ADDED,1,EXPECTED,,406AD7205AEBD33D4317391D6796AF7093EF15EDC46EF5F66C2245A51DBCBFD4,new formal index creation
CUMCM-2020-B-002,ADDED,1,EXPECTED,,7F0DDD096A86F812D3DEEC53BCFE8C1C17753094B4C72951E39B2FBF7E9D327B,new formal index creation
CUMCM-2020-B-004,ADDED,1,EXPECTED,,97D169F82335F5BC8784B0FA1E1588F39A95E54467AD24609E0D4867650ADB5C,new formal index creation
CUMCM-2020-B-005,ADDED,1,EXPECTED,,2DD7E0A41D72BAC6CC8FB2C7D8793B01A8828C477917A0E791EC9AA9E6BCBAAC,new formal index creation
CUMCM-2020-C-001,ADDED,1,EXPECTED,,5E8A08A438393B8609E70E8EC1B7A4A85B1B2547E8400B8A1FCB6DA75ABAFEB6,new formal index creation
CUMCM-2020-C-002,ADDED,1,EXPECTED,,6DBACE3D961A459240F6D96387716A57BE0511FE2EA139A49002FDF38370DFC8,new formal index creation
CUMCM-2020-C-003,ADDED,1,EXPECTED,,C01529462BC9B7C5C7E5FA55004AF0D042689156DDB8F40110CDCCE64BCA69A9,new formal index creation
CUMCM-2020-D-001,ADDED,1,EXPECTED,,D0A290690FED1D0035C6630DFFA7874735D300E764F9B7D078A389EDFB2F2487,new formal index creation
CUMCM-2020-D-003,ADDED,1,EXPECTED,,9472228386D63125295847C84FB0144954079D5C608BAAE781A7E3D1032A395F,new formal index creation
CUMCM-2020-D-004,ADDED,1,EXPECTED,,CF0CD734AAEB06E04202FC4D4610F8BDF4B5325483E9327D2AD8ED4DAA168407,new formal index creation
CUMCM-2021-A-A028,ADDED,1,EXPECTED,,48ACE3FCF7828252952E32428F3EA0C14F24D1068079C0ABE91EBC172740F471,new formal index creation
CUMCM-2021-A-A115,ADDED,1,EXPECTED,,8ED2B9F505C94C266782F70B161CD54C34B5F0BFB1B3B9C6E274D680BAA6F3D1,new formal index creation
CUMCM-2021-A-A217,ADDED,1,EXPECTED,,75B6FEEB3C239CAF8DDD58621BF1AAFC8A2870F49A824C32B765FF6615666758,new formal index creation
CUMCM-2021-B-B007,ADDED,1,EXPECTED,,6878B62C66C013855C21F7D016D0969458479E945076DBC2E02DE371FAC82BDD,new formal index creation
CUMCM-2021-B-B026,ADDED,1,EXPECTED,,3DDF077DE06ED350C62F6F61460D14D1C5E62574172D2B03DA460B49DD0BBA95,new formal index creation
CUMCM-2021-B-B050,ADDED,1,EXPECTED,,04488ACE5461745C4DF422BCFBBE22FE6525D55B1D66422475DE274398A6FC2E,new formal index creation
CUMCM-2021-B-B106,ADDED,1,EXPECTED,,80905415EFDA5C1576A28EC37E2D6C82EBF29B048989539CE8D0112DBA94F587,new formal index creation
CUMCM-2021-C-C066,ADDED,1,EXPECTED,,1A22BDC7A2F37AC7F1FBD4317244EB61D9074CA5D1EA04885E740E36DBBC0BCD,new formal index creation
CUMCM-2021-C-C085,ADDED,1,EXPECTED,,B767ACF41ACA50A4AC859AD119A548D4D65F262FF729111F1E7BF890539CB8AE,new formal index creation
CUMCM-2021-C-C169,ADDED,1,EXPECTED,,D9DE47436CBD9FD895E1222DC9EC934E3E6CC89ED93BA364092577C44A9FAA04,new formal index creation
CUMCM-2021-C-C283,ADDED,1,EXPECTED,,7CBAF38F1A46DE24ADEC688E029F068EEDD312AC6618A7F4671947DA5B1855F8,new formal index creation
CUMCM-2021-D-D017,ADDED,1,EXPECTED,,C00631400DB6CB2FBEEF9856B712DC3C2BC4995816E6A719D54C8B74EF5B9B11,new formal index creation
CUMCM-2021-D-D026,ADDED,1,EXPECTED,,490897937678921173971DFFDB14D3D767C0B93E9634D956AEA9E2CEB67A9C92,new formal index creation
CUMCM-2021-D-D034,ADDED,1,EXPECTED,,C79D5CF88261CAE075196EFAB7C5A664F4BEA622F51F4CF95F6CA29C1BBE7424,new formal index creation
CUMCM-2021-E-E014,ADDED,1,EXPECTED,,71E604F8849E46DA0DAB606544D6515DB65E066DC7FDF224CA9D88CE58380BA6,new formal index creation
CUMCM-2021-E-E025,ADDED,1,EXPECTED,,881B74D1EE39C4B235B38A5EF4A4DE350D27C5A426718EEE8726FA409ED45683,new formal index creation
CUMCM-2021-E-E037,ADDED,1,EXPECTED,,BAB7DFD278795E36E174FB5EF9B63322D1538CB72782B182804DB73BEEB39F4F,new formal index creation
CUMCM-2022-C-C229,ADDED,1,EXPECTED,,3EF2CD7D36A87664F9C33E4F3C4D16548873AF0156C03086A8EFC295774B50A4,new formal index creation
CUMCM-2022-E-E014,ADDED,1,EXPECTED,,3E611FAD4D93FCB1760B25F6043ADED5FCF07AEDD325C4E35EC25AD53AFEEF54,new formal index creation
CUMCM-2024-A-001,ADDED,1,EXPECTED,,43A77346723EE54C8EB83F8D635DA0B430B7581DF00B68D37D9B28701EEBB0FA,new formal index creation
CUMCM-2024-B-001,ADDED,1,EXPECTED,,911B6D4DEE5D9AB3D85B21FB3FB3F05E4490846FE7F72EC35EF3C6FAEBC56384,new formal index creation
CUMCM-2024-C-001,ADDED,1,EXPECTED,,61981481B68EC0EA4CC877B1582EC7A1946C32037477E2286DB05D219488FF33,new formal index creation
CUMCM-2024-D-001,ADDED,1,EXPECTED,,E575A35AD42F23F33D61F9050C3287A38A0AF9012D8E36DA005DA2638D100730,new formal index creation
CUMCM-2024-E-001,ADDED,1,EXPECTED,,88990AEF886813352F6058481CBEA833EBF90E64155B5218E2A8B0C63EA80107,new formal index creation
