paper_id,source_page,artifact_set_id,source_path,source_sha256,formal_body_path,formal_body_sha256,final_scope_status,scope_evidence_type,scope_evidence_path,scope_confidence,repair_required
CUMCM-2008-D-004,16,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_16.txt,HIGH,1
CUMCM-2008-D-004,17,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_17.txt,HIGH,1
CUMCM-2008-D-004,18,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_18.txt,HIGH,1
CUMCM-2008-D-004,19,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_19.txt,HIGH,1
CUMCM-2008-D-004,20,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_20.txt,HIGH,1
CUMCM-2008-D-004,21,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_21.txt,HIGH,1
CUMCM-2008-D-004,22,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_22.txt,HIGH,1
CUMCM-2008-D-004,23,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_23.txt,HIGH,1
CUMCM-2008-D-004,24,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_24.txt,HIGH,1
CUMCM-2008-D-004,25,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_25.txt,HIGH,1
CUMCM-2008-D-004,26,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_26.txt,HIGH,1
CUMCM-2008-D-004,27,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_27.txt,HIGH,1
CUMCM-2008-D-004,28,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_28.txt,HIGH,1
CUMCM-2008-D-004,29,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_29.txt,HIGH,1
CUMCM-2008-D-004,30,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_30.txt,HIGH,1
CUMCM-2008-D-004,31,derived/scale/papers/CUMCM-2008-D-004,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》.pdf,FF98577611810052296A7FF2B879A4F03C82E7CE8FFDF5CA713DEAA261D67124,derived/scale/papers/CUMCM-2008-D-004/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-004/source_page_31.txt,HIGH,1
CUMCM-2008-D-005,1,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_1.txt,HIGH,1
CUMCM-2008-D-005,2,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_2.txt,HIGH,1
CUMCM-2008-D-005,3,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_3.txt,HIGH,1
CUMCM-2008-D-005,4,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_4.txt,HIGH,1
CUMCM-2008-D-005,5,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_5.txt,HIGH,1
CUMCM-2008-D-005,6,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_6.txt,HIGH,1
CUMCM-2008-D-005,7,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_7.txt,HIGH,1
CUMCM-2008-D-005,8,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_8.txt,HIGH,1
CUMCM-2008-D-005,9,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_9.txt,HIGH,1
CUMCM-2008-D-005,10,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_10.txt,HIGH,1
CUMCM-2008-D-005,11,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_11.txt,HIGH,1
CUMCM-2008-D-005,12,derived/scale/papers/CUMCM-2008-D-005,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008D：《NBA赛程的分析与评价》 (2).pdf,00788685A073E8589D096AB1AABAC95F95B787BA54A748D1BFDC163018CD2B28,derived/scale/papers/CUMCM-2008-D-005/paper.md,6B55BA4F2EED923562339D385F92366AD7892213C511BABE88BE16AA6BB6940E,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2008-D-005/source_page_12.txt,HIGH,1
CUMCM-2009-A-001,1,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,PREEXISTING_CONFIRMED_DEFECTIVE,catalog/scale/g11_marker_only_image_confirmed_repair_targets.csv,HIGH,1
CUMCM-2009-A-001,2,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_2.txt,HIGH,1
CUMCM-2009-A-001,3,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_3.txt,HIGH,1
CUMCM-2009-A-001,4,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_4.txt,HIGH,1
CUMCM-2009-A-001,5,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_5.txt,HIGH,1
CUMCM-2009-A-001,6,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_6.txt,HIGH,1
CUMCM-2009-A-001,7,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_7.txt,HIGH,1
CUMCM-2009-A-001,8,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_8.txt,HIGH,1
CUMCM-2009-A-001,9,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_9.txt,HIGH,1
CUMCM-2009-A-001,10,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,PREEXISTING_CONFIRMED_DEFECTIVE,catalog/scale/g11_marker_only_image_confirmed_repair_targets.csv,HIGH,1
CUMCM-2009-A-001,11,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_11.txt,HIGH,1
CUMCM-2009-A-001,12,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_12.txt,HIGH,1
CUMCM-2009-A-001,13,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_13.txt,HIGH,1
CUMCM-2009-A-001,14,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_14.txt,HIGH,1
CUMCM-2009-A-001,15,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_15.txt,HIGH,1
CUMCM-2009-A-001,16,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_16.txt,HIGH,1
CUMCM-2009-A-001,17,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_17.txt,HIGH,1
CUMCM-2009-A-001,18,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_18.txt,HIGH,1
CUMCM-2009-A-001,19,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,DIAGNOSTIC_OCR_CONFIRMED,catalog/scale/g11_image_residual_ocr/residual/CUMCM-2009-A-001/source_page_19.txt,HIGH,1
CUMCM-2009-A-001,20,derived/scale/papers/CUMCM-2009-A-001,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动器试验台的控制方法分析.pdf,310B218EA9B95B2B8F1596866705FB6415222D00E941765151A7F72372AC0B38,derived/scale/papers/CUMCM-2009-A-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,CONFIRMED_DEFECTIVE,PREEXISTING_CONFIRMED_DEFECTIVE,catalog/scale/g11_marker_only_image_confirmed_repair_targets.csv,HIGH,1
