paper_id,source_page,original_file_path,original_sha256,readable_file_path,readable_sha256,pdf_inspector_page_chars,poppler_page_chars,pdf_inspector_status,poppler_status,verified_blank_page,final_page_class,classification_evidence,status
CUMCM-2025-C-C132,30,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1083,1086,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=30 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,31,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,974,969,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=31 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,32,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,932,930,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=32 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,33,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1360,1387,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=33 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,34,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1128,1124,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=34 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,35,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1249,1256,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=35 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,36,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,12,1,IMAGE_MARKER_ONLY,GARBLED,1,VERIFIED_BLANK_PAGE,Existing G5/G6 independent blank-page evidence records this page as verified blank; extractor outputs are retained for audit.,PASS
CUMCM-2025-C-C132,37,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1458,1480,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=37 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,38,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1048,1029,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=38 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,39,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1652,1578,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=39 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,40,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2166,2123,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=40 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,41,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1186,1266,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=41 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,42,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1747,1729,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=42 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,43,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2198,2246,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=43 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,44,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1701,1803,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=44 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,45,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1913,1971,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=45 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,46,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2028,2081,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=46 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,47,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2172,2241,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=47 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,48,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1938,1981,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=48 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,49,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2241,2300,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=49 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,50,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2265,2312,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=50 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,51,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2451,2535,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=51 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,52,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2236,2277,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=52 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,53,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2398,2430,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=53 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,54,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2136,2211,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=54 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,55,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1737,1761,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=55 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,56,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1679,1717,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=56 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,57,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1825,1903,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=57 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,58,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1778,1864,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=58 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,59,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1928,1971,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=59 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,60,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1938,2026,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=60 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,61,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1961,2019,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=61 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,62,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,2052,2104,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=62 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,63,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1909,1950,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=63 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,64,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1844,1902,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=64 uses 1-based numbering.,PASS
CUMCM-2025-C-C132,65,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/C132.pdf,08EC307CDC65A673E6838E2E3D00B2337DA414E7891284617E10F370E5F246B5,derived/pilot/pdf_ocr/2025/C132.readable.pdf,37752EA9FA2FCC39EDFC791BE32DC467D19999A1325D5F3438E56C990FD75CB4,1313,1430,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=65 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,1,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,2288,2276,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=1 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,2,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,2317,2203,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=2 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,3,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,2528,2330,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=3 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,4,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,470,505,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=4 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,5,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,816,832,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=5 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,6,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1379,1427,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=6 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,7,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,876,931,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=7 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,8,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,586,674,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=8 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,9,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1463,1495,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=9 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,10,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,694,690,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=10 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,11,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1686,1646,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=11 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,12,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1149,1163,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=12 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,13,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1987,1977,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=13 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,14,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,677,684,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=14 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,15,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,816,924,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=15 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,16,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1358,1319,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=16 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,17,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,1134,1083,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=17 uses 1-based numbering.,PASS
CUMCM-2025-D-D037,18,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/D037.pdf,BDBED46FF5D5841AF82FA6441C8AB3D83A62658672857E445DEADFD8DAD1F0AC,derived/pilot/pdf_ocr/2025/D037.readable.pdf,98742508B15E22BE19EC6C4F5A9371F84904B7C9D9167D1A777FCA3715FA417B,559,617,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=18 uses 1-based numbering.,PASS
